pulse_val,e_count,t0[us],dt0[us],readings
20,44,29793072,96,5633,5345,5761,5377,5713
20,45,29794194,92,5585,5777,5649,5665,5377
20,46,29795243,89,5377,5857,5345,5841,5649
20,47,29796278,92,5393,5793,5649,5505,5809
20,48,29797313,89,5601,5777,5329,5665,5649
20,49,29798354,88,5681,5633,5825,5681,5473
20,50,29799392,86,5761,5697,5713,5665,5649
20,51,29800438,89,5713,5777,5281,5729,5889
20,52,29801479,84,5601,5649,5841,5393,5809
20,53,29802518,89,5633,5569,5793,5649,5569
20,54,29803561,86,5777,5473,5825,5521,5777
20,55,29804595,91,5505,5761,5697,5409,5841
20,56,29811164,84,5729,5377,5793,5569,5505
20,57,29812264,88,5697,5825,5697,5777,5585
20,58,29813319,89,5729,5601,5521,5809,5281
20,59,29814357,87,5633,5729,5521,5873,5745
20,60,29815390,91,5601,5681,5841,5297,5873
20,61,29816435,89,5777,5553,5633,5697,5713
20,62,29817484,87,5697,5585,5601,5729,5393
20,63,29818531,88,5745,5601,5857,5521,5585
20,64,29819576,89,5617,5729,5681,5457,5809
20,65,29820618,86,5505,5569,5761,5377,5713
20,66,29821662,88,5793,5569,5457,5937,5633
20,67,29822697,88,5473,5889,5585,5457,5825
20,68,29829240,92,5809,5377,5681,5345,5809
20,69,29830345,86,5825,5553,5617,5841,5345
20,70,29831400,88,5697,5649,5697,5361,5825
20,71,29832434,86,5649,5713,5457,5713,5521
20,72,29833473,89,5457,5697,5793,5281,5809
20,73,29834505,88,5473,5889,5697,5585,5681
20,74,29835538,89,5681,5649,5857,5361,5825
20,75,29836579,85,5809,5377,5585,5841,5985
20,76,29837613,89,5681,5681,5777,5441,5761
20,77,29838656,93,5697,5761,5585,5521,5793
20,78,29839704,93,5857,5585,5521,5777,5473
20,79,29840752,86,5633,5649,5489,5905,5681
20,80,29847087,90,5697,5377,5809,5585,5537
20,81,29848187,89,5633,5601,5697,5345,5793
20,82,29849240,90,5377,5777,5361,5825,5729
20,83,29850299,86,5761,5729,5681,5761,5585
20,84,29851333,89,5777,5361,5793,5569,5601
20,85,29852382,91,5857,5457,5649,5649,5665
20,86,29853420,92,5649,5649,5921,5569,5585
20,87,29854463,87,5681,5665,5793,5521,5729
20,88,29855504,90,5809,5633,5441,5697,5713
20,89,29856547,91,5841,5713,5841,5569,5681
20,90,29857580,88,5633,5713,5729,5457,5697
20,91,29858615,91,5457,5761,5457,5777,5697
20,92,29864886,90,5521,5697,5761,5393,5649
20,93,29865993,89,5665,5697,5585,5601,5697
20,94,29867044,88,5329,5809,5697,5425,5825
20,95,29868084,91,5777,5537,5553,5633,5489
20,96,29869132,92,5633,5713,5297,5857,5505
20,97,29870172,89,5825,5713,5553,5409,5777
20,98,29871215,89,5569,5793,5729,5505,5793
20,99,29872252,86,5889,5521,5361,5953,5681
20,100,29873286,90,5905,5521,5825,5729,5457
22,1,35078599,94,5841,5697,5681,5825,5569
22,2,35079775,97,5969,5601,5873,5793,5521
22,3,35080853,88,5729,5489,6049,5633,5537
22,4,35087460,98,5601,5585,5601,5713,5809
22,5,35088597,87,5585,5777,5697,5809,5441
22,6,35089661,89,5777,5761,5697,5761,5681
22,7,35090712,82,5473,5857,5857,5505,5825
22,8,35091740,92,5825,5649,5953,5505,5921
22,9,35092776,94,5969,5425,5905,5505,5633
22,10,35093827,92,5905,5585,5969,5409,5825
22,11,35094870,87,5713,5905,5697,5761,5665
22,12,35095906,88,5553,5809,5889,5377,5985
22,13,35096951,87,5665,5649,5665,5953,5569
22,14,35097982,90,5985,5601,5841,5825,5553
22,15,35099024,95,5425,5921,5521,5857,5569
22,16,35105544,87,5569,5729,5825,5441,5521
22,17,35106639,94,5841,5409,5905,5633,5649
22,18,35107710,90,5793,5537,5921,5457,5857
22,19,35108746,87,5729,5761,5905,5425,5713
22,20,35109788,90,5761,5537,5777,5905,5409
22,21,35110839,92,5409,5841,5473,5857,5505
22,22,35111882,92,5825,5889,5665,5841,5793
22,23,35112921,91,5793,5601,5937,5601,5633
22,24,35113956,89,5761,5729,5825,5505,5857
22,25,35115005,92,5777,5777,5873,5617,5761
22,26,35116060,91,5905,5665,5601,5985,5713
22,27,35117104,92,5905,5521,5809,5713,5713
22,28,35123596,88,5617,5809,5665,5457,5937
22,29,35124706,89,5569,5857,5729,5425,5921
22,30,35125760,88,5809,5601,5905,5569,5793
22,31,35126806,85,5809,5585,5681,5985,5537
22,32,35127844,91,5841,5841,5665,5825,5441
22,33,35128889,89,5553,5697,5985,5441,5857
22,34,35129922,90,5777,5681,5841,5425,5857
22,35,35130968,90,5601,5793,5793,5793,5777
22,36,35132012,84,5745,5825,5729,5793,5729
22,37,35133043,85,5841,5505,5713,5857,5697
22,38,35134090,86,5969,5809,5537,5841,5761
22,39,35135139,93,5601,5665,5697,5521,6017
22,40,35141637,86,5617,5601,5761,5649,5649
22,41,35142748,95,5553,5905,5457,5873,5441
22,42,35143814,89,5633,5777,5633,5793,5857
22,43,35144852,89,5521,5857,5297,5841,5921
22,44,35145899,89,5905,5409,5841,5729,5697
22,45,35146948,84,5697,5825,5745,5713,5697
22,46,35147992,88,5633,5777,5697,5761,5777
22,47,35149033,89,6017,5457,5809,5777,5457
22,48,35150072,89,5889,5713,5777,5473,5889
22,49,35151112,89,5473,5969,5569,5729,5809
22,50,35152158,89,5905,5537,5841,5905,5585
22,51,35153204,93,5921,5505,5921,5777,5585
22,52,35159723,91,5841,5441,5841,5713,5569
22,53,35160831,92,5777,5937,5425,5905,5505
22,54,35161880,87,5841,5761,5953,5665,5585
22,55,35162940,88,5553,5841,5777,5729,5841
